Store Number,City,Transaction_Count,Total_Revenue,Total_Bottles_Sold,Average_Transaction_Value,Average_Bottles_Per_Transaction,Average_Bottle_Retail,Premium_Product_Share,Unique_Products,Unique_Categories,Cluster,Cluster_Name,PCA1,PCA2
4978,WATERLOO,40,5037.17,738,125.92925,18.45,16.6655,0.2,34,18,3,Balanced High-Performing Stores,1.4335900613455392,0.13788352693862221
4979,CEDAR RAPIDS,14,1041.63,138,74.40214285714286,9.857142857142858,8.349285714285715,0.0,14,6,1,Standard Neighbourhood Stores,-1.3863887568579798,-1.4352361726453045
4980,WASHBURN,15,1236.62,109,82.44133333333333,7.266666666666667,21.326666666666664,0.3333333333333333,14,8,0,Premium Retail Stores,-0.980560908731603,0.6222755663773845
4981,TRAER,10,1113.75,137,111.375,13.7,21.247999999999998,0.3,10,8,0,Premium Retail Stores,-1.1651534969608723,1.0527088659928636
4982,ALTA,7,938.64,84,134.09142857142857,12.0,11.944285714285714,0.14285714285714285,7,5,1,Standard Neighbourhood Stores,-1.9845570711293996,-0.06598992242442457
4984,MUSCATINE,36,1233.29,215,34.25805555555556,5.972222222222222,11.991666666666667,0.1111111111111111,34,22,3,Balanced High-Performing Stores,0.22516238263266902,-1.619431731603004
4985,MERRILL,6,855.3000000000001,69,142.55,11.5,24.223333333333333,0.3333333333333333,6,5,0,Premium Retail Stores,-1.9588860961771333,1.6254407211305568
4986,FLOYD,15,1992.6,162,132.84,10.8,17.444000000000003,0.4,15,13,0,Premium Retail Stores,-0.34876487337155465,0.871090396861515
4988,CEDAR FALLS,373,47401.45,2854,127.08163538873994,7.651474530831099,20.57573726541555,0.3351206434316354,341,53,2,Large High-Volume Stores,6.0621993556652605,-0.7158127763180998
4989,IOWA CITY,7,786.3,295,112.32857142857142,42.142857142857146,10.748571428571429,0.14285714285714285,7,3,1,Standard Neighbourhood Stores,-1.4039017308627246,1.199362939739668
4991,ELKADER,8,724.44,76,90.555,9.5,10.20625,0.0,8,7,1,Standard Neighbourhood Stores,-2.1253398465611695,-1.0739583079284782
4993,KEOKUK,65,4516.9,587,69.49076923076923,9.03076923076923,11.437538461538463,0.09230769230769231,55,19,3,Balanced High-Performing Stores,1.4865886703065554,-1.5281154853297367
4997,DES MOINES,69,8714.56,1148,126.29797101449275,16.63768115942029,15.824347826086958,0.2318840579710145,56,20,3,Balanced High-Performing Stores,2.323576759924655,-0.09117508443716929
4998,LAKE CITY,25,2817.54,187,112.7016,7.48,15.3308,0.28,22,16,3,Balanced High-Performing Stores,0.1632290418950507,-0.1212019386261248
4999,CLARKSVILLE,24,1467.3999999999999,185,61.14166666666666,7.708333333333333,10.720416666666667,0.125,22,10,1,Standard Neighbourhood Stores,-0.5210472704359003,-1.1828492258788592
5000,NEVADA,24,2558.94,278,106.6225,11.583333333333334,14.630833333333333,0.20833333333333334,21,10,3,Balanced High-Performing Stores,-0.0013355523467011377,-0.172385448807563
5001,INDEPENDENCE,68,3732.69,343,54.8925,5.044117647058823,11.138676470588235,0.07352941176470588,62,25,3,Balanced High-Performing Stores,1.4377350431291531,-1.971759592285778
5003,DAVENPORT,53,6818.74,593,128.65547169811322,11.18867924528302,18.69377358490566,0.24528301886792453,51,26,3,Balanced High-Performing Stores,2.038252088257583,-0.07904969416274435
5004,IDA GROVE,49,4456.01,278,90.93897959183674,5.673469387755102,17.249387755102042,0.2857142857142857,46,22,3,Balanced High-Performing Stores,1.2883603939736172,-0.4226244120513351
5005,LAURENS,40,2520.37,214,63.009249999999994,5.35,12.253499999999999,0.05,35,15,3,Balanced High-Performing Stores,0.2810374074361371,-1.617155708437219
5006,DUBUQUE,5,287.95,41,57.589999999999996,8.2,9.693999999999999,0.0,5,4,1,Standard Neighbourhood Stores,-3.2177048828945995,-1.179458369603208
5007,DENVER,27,2340.81,158,86.69666666666666,5.851851851851852,14.53037037037037,0.18518518518518517,25,14,3,Balanced High-Performing Stores,-0.06710204875776883,-0.7148316279391458
5008,EMMETSBURG,5,424.75,35,84.95,7.0,11.93,0.0,5,5,1,Standard Neighbourhood Stores,-3.05239670272448,-0.9291986271423929
5010,SAC CITY,59,3618.81,269,61.335762711864405,4.559322033898305,15.009491525423728,0.15254237288135594,49,23,3,Balanced High-Performing Stores,1.1892830863937063,-1.2981375331202183
5011,WILLIAMSBURG,10,574.82,62,57.482000000000006,6.2,9.806999999999999,0.0,8,5,1,Standard Neighbourhood Stores,-2.345829976727587,-1.4290992521071852
5012,PERRY,10,738.03,99,73.803,9.9,14.553999999999998,0.4,10,8,0,Premium Retail Stores,-1.5215778364706092,0.4860531269034994
5013,BETTENDORF,7,629.4100000000001,80,89.9157142857143,11.428571428571429,13.212857142857143,0.14285714285714285,7,6,1,Standard Neighbourhood Stores,-2.159984582225563,-0.21383490259090004
5017,LANSING,39,2898.07,229,74.30948717948718,5.871794871794871,14.430512820512819,0.1794871794871795,34,17,3,Balanced High-Performing Stores,0.5296700575192772,-0.9393834950434027
5018,DAVENPORT,25,2228.28,210,89.1312,8.4,12.0476,0.12,25,19,3,Balanced High-Performing Stores,0.12942890364626403,-1.0529908826799101
5021,OKOBOJI,15,1811.41,96,120.76066666666667,6.4,16.515333333333334,0.26666666666666666,14,11,1,Standard Neighbourhood Stores,-0.8309861019370737,0.11894849874100644
5022,WEST DES MOINES,11,768.76,81,69.88727272727273,7.363636363636363,12.160909090909092,0.09090909090909091,10,8,1,Standard Neighbourhood Stores,-1.7941922555945817,-0.8982535867375124
5025,CEDAR RAPIDS,5,958.92,156,191.784,31.2,6.4959999999999996,0.0,5,5,1,Standard Neighbourhood Stores,-1.8942408874568677,0.28796288310891627
5027,SIOUX CITY,32,8356.02,312,261.125625,9.75,48.1584375,0.71875,30,18,0,Premium Retail Stores,1.884318354387893,4.695218633145415
5028,STORM LAKE,23,4542.22,362,197.48782608695655,15.73913043478261,20.77173913043478,0.43478260869565216,22,14,3,Balanced High-Performing Stores,0.8150325086169173,1.6608044574585243
5029,DAVENPORT,70,13903.75,1006,198.625,14.371428571428572,17.732714285714284,0.2857142857142857,64,29,2,Large High-Volume Stores,2.96069467737406,0.34414540713576247
5031,RAYMOND,9,500.78,39,55.642222222222216,4.333333333333333,13.091111111111111,0.2222222222222222,9,4,1,Standard Neighbourhood Stores,-2.4382990997495924,-0.5042144923483939
5034,MASON CITY,35,3484.53,586,99.558,16.742857142857144,12.168,0.2,32,21,3,Balanced High-Performing Stores,1.143465372795323,-0.43963092845093393
5035,COUNCIL BLUFFS,6,1410.12,205,235.01999999999998,34.166666666666664,19.50166666666667,0.16666666666666666,6,4,1,Standard Neighbourhood Stores,-1.229243083520768,2.2052506562224634
5036,CEDAR RAPIDS,9,1661.67,121,184.63,13.444444444444445,13.280000000000001,0.2222222222222222,9,7,1,Standard Neighbourhood Stores,-1.227273506884174,0.5206501693893507
5039,SOLON,13,1220.76,98,93.90461538461538,7.538461538461538,15.488461538461538,0.46153846153846156,13,10,0,Premium Retail Stores,-1.0016280849533383,0.6581574628775239
5040,WILTON,5,500.74,65,100.148,13.0,8.518,0.0,5,5,1,Standard Neighbourhood Stores,-2.724793928413401,-0.8490402452411804
5041,MONTEZUMA,16,2248.9,260,140.55625,16.25,12.246875,0.25,14,10,1,Standard Neighbourhood Stores,-0.32783771069898765,0.27868183115053036
5042,DUBUQUE,25,3289.99,300,131.59959999999998,12.0,14.569600000000001,0.2,25,14,3,Balanced High-Performing Stores,0.38705123193579966,-0.14840440784485037
5043,WATERLOO,11,1128.72,219,102.61090909090909,19.90909090909091,7.804545454545454,0.09090909090909091,11,8,1,Standard Neighbourhood Stores,-1.1290338604087276,-0.5116209898778864
5044,CRESCENT,11,1707.08,142,155.1890909090909,12.909090909090908,12.225454545454545,0.09090909090909091,11,9,1,Standard Neighbourhood Stores,-1.0594431356124978,-0.24966608331795578
5045,SIOUX CITY,5,287.26,82,57.452,16.4,4.654,0.0,5,3,1,Standard Neighbourhood Stores,-2.973325633604937,-1.1883740093081572
5050,CARLISLE,60,4705.38,377,78.423,6.283333333333333,14.221,0.13333333333333333,55,27,3,Balanced High-Performing Stores,1.631814154535918,-1.33090530023997
5051,DES MOINES,54,5171.87,640,95.77537037037037,11.851851851851851,13.947037037037036,0.2222222222222222,49,22,3,Balanced High-Performing Stores,1.7133666989510978,-0.6152802367224748
5052,GREENFIELD,14,1404.75,160,100.33928571428571,11.428571428571429,13.96642857142857,0.2857142857142857,13,8,1,Standard Neighbourhood Stores,-0.8947741184803298,0.17063832152410724
5054,MANCHESTER,141,17076.86,1068,121.11248226950354,7.574468085106383,19.04212765957447,0.3404255319148936,120,36,2,Large High-Volume Stores,3.786114958428612,-0.33646163441788524
5055,LATIMER,6,1045.92,78,174.32000000000002,13.0,14.32,0.16666666666666666,5,5,1,Standard Neighbourhood Stores,-2.0638726026133063,0.5106875688126224
5057,DES MOINES,44,3205.17,334,72.84477272727273,7.590909090909091,13.893863636363637,0.1590909090909091,40,14,3,Balanced High-Performing Stores,0.7180577049830447,-0.9884253277696
5058,URBANDALE,32,1707.7,214,53.365625,6.6875,16.8290625,0.34375,30,17,3,Balanced High-Performing Stores,0.2831399898071799,-0.2131580510973004
5059,HUMESTON,21,1817.75,238,86.55952380952381,11.333333333333334,10.906190476190476,0.14285714285714285,16,8,1,Standard Neighbourhood Stores,-0.5378240628004567,-0.7163033944144876
5060,IOWA CITY,39,2860.21,373,73.33871794871796,9.564102564102564,12.918461538461539,0.20512820512820512,34,17,3,Balanced High-Performing Stores,0.7409455148164846,-0.8082407115564706
5061,CEDAR RAPIDS,35,4161.36,798,118.89599999999999,22.8,13.417714285714286,0.17142857142857143,32,16,3,Balanced High-Performing Stores,1.2189870601087467,0.00528169179820766
5062,MONTROSE,20,1871.53,142,93.5765,7.1,13.038499999999999,0.15,20,11,1,Standard Neighbourhood Stores,-0.538037552549764,-0.7500280200834369
5063,WATERLOO,17,3231.09,862,190.06411764705882,50.705882352941174,7.058235294117647,0.0,15,11,1,Standard Neighbourhood Stores,0.5251976908081939,0.8700999300415133
5064,FAIRFAX,22,3031.41,379,137.79136363636363,17.227272727272727,11.705909090909092,0.09090909090909091,21,9,3,Balanced High-Performing Stores,0.09162918958776452,-0.3650092911810548
5065,SIOUX CITY,24,1332.38,202,55.51583333333334,8.416666666666666,10.046666666666667,0.08333333333333333,22,15,1,Standard Neighbourhood Stores,-0.3763022948311871,-1.4319184450637932
5067,STORM LAKE,10,612.26,55,61.226,5.5,16.103,0.2,10,8,1,Standard Neighbourhood Stores,-1.9756288797025747,-0.33043418668847985
5068,ARNOLDS PARK,169,13663.76,757,80.85065088757396,4.479289940828402,20.40828402366864,0.40828402366863903,142,42,2,Large High-Volume Stores,3.9275386288760985,-0.4592877643152776
5069,LAKE MILLS,23,2602.74,302,113.16260869565217,13.130434782608695,12.42304347826087,0.08695652173913043,17,10,1,Standard Neighbourhood Stores,-0.15191942767862415,-0.6138968902567901
5070,WILTON,51,1985.69,171,38.93509803921569,3.3529411764705883,13.744313725490196,0.13725490196078433,41,24,3,Balanced High-Performing Stores,0.6347395995666502,-1.5850645503834542
5071,DURANT,70,3114.77,291,44.49671428571428,4.1571428571428575,12.715428571428571,0.11428571428571428,54,19,3,Balanced High-Performing Stores,1.0641611783117186,-1.7119633914927477
5072,MOUNT PLEASANT,15,1684.97,152,112.33133333333333,10.133333333333333,16.541999999999998,0.2,13,9,1,Standard Neighbourhood Stores,-0.8095951480156597,0.06619094901819479
5073,CEDAR RAPIDS,32,9004.46,726,281.389375,22.6875,15.8521875,0.28125,24,12,3,Balanced High-Performing Stores,1.4533216586865405,1.4266827187676439
5075,NEW SHARON,11,1314.82,254,119.5290909090909,23.09090909090909,11.232727272727272,0.18181818181818182,11,9,1,Standard Neighbourhood Stores,-0.837340523680735,0.2928541837809895
5076,SIOUX CITY,5,488.36,86,97.672,17.2,5.787999999999999,0.0,5,4,1,Standard Neighbourhood Stores,-2.657335019799593,-0.8704688054506822
5077,COUNCIL BLUFFS,82,14821.74,920,180.7529268292683,11.21951219512195,16.725731707317074,0.2804878048780488,70,31,2,Large High-Volume Stores,3.0657218701638698,-0.047349481782116724
5078,COUNCIL BLUFFS,8,1035.06,132,129.3825,16.5,9.74625,0.125,7,6,1,Standard Neighbourhood Stores,-1.6908814529895257,-0.1402364143692124
5079,DENISON,7,1074.18,96,153.45428571428573,13.714285714285714,20.181428571428572,0.14285714285714285,7,6,1,Standard Neighbourhood Stores,-1.7263049107275361,0.7600424074337635
5080,SPENCER,62,8722.65,681,140.68790322580645,10.983870967741936,18.677258064516128,0.3225806451612903,58,32,3,Balanced High-Performing Stores,2.584952720458424,0.1132048725596488
5081,ATLANTIC,31,2532.3,321,81.68709677419355,10.35483870967742,12.935161290322581,0.22580645161290322,25,10,3,Balanced High-Performing Stores,0.1841469923266389,-0.49340348886632157
5082,ATLANTIC,16,2031.78,179,126.98625,11.1875,14.195,0.1875,14,7,1,Standard Neighbourhood Stores,-0.6981659354016252,-0.043268048687546405
5083,SIOUX CITY,12,608.3000000000001,80,50.69166666666667,6.666666666666667,9.246666666666666,0.08333333333333333,10,8,1,Standard Neighbourhood Stores,-1.9136773027651799,-1.3008752854306873
5086,SIOUX CITY,63,5410.48,1065,85.88063492063492,16.904761904761905,14.876349206349207,0.1111111111111111,57,19,3,Balanced High-Performing Stores,1.919453258919327,-0.7352403584896383
5087,LOGAN,7,487.97,76,69.71000000000001,10.857142857142858,8.41,0.0,7,5,1,Standard Neighbourhood Stores,-2.4784007718095555,-1.1981374290879836
5089,MISSOURI VALLEY,20,1421.19,164,71.0595,8.2,11.75,0.15,17,15,1,Standard Neighbourhood Stores,-0.5419886403650408,-0.933416517195248
5091,MUSCATINE,39,1986.5,229,50.93589743589744,5.871794871794871,11.896666666666667,0.1282051282051282,31,13,3,Balanced High-Performing Stores,0.11836128289574796,-1.3734111479955438
5092,WEST DES MOINES,68,3238.72,262,47.628235294117644,3.8529411764705883,14.394411764705882,0.17647058823529413,43,16,3,Balanced High-Performing Stores,0.8731394141496512,-1.2853330305901607
5093,LE CLAIRE,9,250.8,23,27.866666666666667,2.5555555555555554,11.935555555555556,0.1111111111111111,9,8,1,Standard Neighbourhood Stores,-2.868105395055891,-1.2492718680212769
5094,CEDAR RAPIDS,13,1622.72,212,124.82461538461538,16.307692307692307,15.903846153846153,0.07692307692307693,13,10,1,Standard Neighbourhood Stores,-0.7324477916163544,-0.04139990273281078
5096,NORTH LIBERTY,13,2173.38,150,167.18307692307692,11.538461538461538,16.181538461538462,0.23076923076923078,13,8,1,Standard Neighbourhood Stores,-0.7175135980198457,0.4954912310007457
5097,CEDAR RAPIDS,31,4831.82,304,155.86516129032256,9.806451612903226,19.32903225806452,0.25806451612903225,28,17,3,Balanced High-Performing Stores,0.8763717769520357,0.3593388827015531
5098,DES MOINES,48,7676.7699999999995,1168,159.93270833333332,24.333333333333332,14.803958333333334,0.1875,41,17,3,Balanced High-Performing Stores,1.9567000981595033,0.34104590880447133
5099,ANKENY,17,2056.8,229,120.98823529411766,13.470588235294118,15.968823529411766,0.47058823529411764,14,9,0,Premium Retail Stores,-0.2911464306613049,1.1015220001608408
5100,DAVENPORT,31,5361.29,779,172.9448387096774,25.129032258064516,21.447741935483872,0.2903225806451613,25,16,3,Balanced High-Performing Stores,1.388718212042906,1.4784203305592316
5101,WATERLOO,7,631.88,88,90.26857142857143,12.571428571428571,11.197142857142856,0.14285714285714285,7,6,1,Standard Neighbourhood Stores,-2.132351625999241,-0.32098549833655027
5102,MOUNT VERNON,258,108178.54,7386,419.2966666666666,28.627906976744185,20.62174418604651,0.375968992248062,190,46,2,Large High-Volume Stores,6.633130928920426,1.9960748148100538
5104,ARNOLD'S PARK,22,1100.7,76,50.03181818181818,3.4545454545454546,15.565454545454545,0.22727272727272727,22,15,1,Standard Neighbourhood Stores,-0.7485441250960249,-0.7459770128888192
5105,NORTH LIBERTY,33,3970.39,345,120.31484848484848,10.454545454545455,13.239696969696968,0.09090909090909091,31,19,3,Balanced High-Performing Stores,0.7889796558630195,-0.8819163359710395
5106,DEWITT,74,7502.86,538,101.39,7.27027027027027,15.07418918918919,0.16216216216216217,69,31,3,Balanced High-Performing Stores,2.337163925742983,-1.1219336301816827
5107,WINDSOR HEIGHTS,49,2820.97,361,57.57081632653061,7.36734693877551,16.033673469387754,0.16326530612244897,36,16,3,Balanced High-Performing Stores,0.7744796377045946,-0.909123206579429
5108,BETTENDORF,37,2828.71,331,76.45162162162163,8.945945945945946,16.12297297297297,0.2702702702702703,34,20,3,Balanced High-Performing Stores,0.8508869228850858,-0.3713820427442033
5109,CARLISLE,23,2293.34,326,99.7104347826087,14.173913043478262,11.98217391304348,0.08695652173913043,19,10,1,Standard Neighbourhood Stores,-0.13228376262514052,-0.6833769733425074
5110,LENOX,21,951.17,109,45.29380952380952,5.190476190476191,13.242857142857144,0.19047619047619047,19,12,1,Standard Neighbourhood Stores,-0.8982755280725857,-0.9385421391109534
5111,IOWA CITY,18,1103.7,159,61.31666666666667,8.833333333333334,11.236666666666666,0.16666666666666666,17,11,1,Standard Neighbourhood Stores,-0.8346147831558423,-0.877860259822606
5113,WATERLOO,88,12834.51,1494,145.84670454545454,16.977272727272727,18.025227272727275,0.3181818181818182,74,21,3,Balanced High-Performing Stores,2.9357986147338755,0.3920540045823339
5114,MISSOURI VALLEY,10,1237.74,244,123.774,24.4,16.941,0.2,9,5,1,Standard Neighbourhood Stores,-1.0541004871116766,0.9889845016978189
5116,NEWTON,68,7290.9800000000005,958,107.22029411764707,14.088235294117647,13.055294117647058,0.08823529411764706,60,26,3,Balanced High-Performing Stores,2.26501522664265,-1.0908778715411942
5117,MARSHALLTOWN,11,1424.32,193,129.48363636363635,17.545454545454547,12.235454545454546,0.18181818181818182,11,8,1,Standard Neighbourhood Stores,-0.977301881800779,0.16816995696845272
5118,PEOSTA,6,661.22,65,110.20333333333333,10.833333333333334,18.83666666666667,0.3333333333333333,6,5,0,Premium Retail Stores,-2.1757618971600468,1.0052928245408874
5120,MAPLETON,7,1022.64,91,146.09142857142857,13.0,16.212857142857143,0.2857142857142857,7,5,1,Standard Neighbourhood Stores,-1.7645193807891792,0.8637774108206221
5121,CHARLES CITY,6,813.24,66,135.54,11.0,14.276666666666666,0.16666666666666666,6,6,1,Standard Neighbourhood Stores,-2.1779906799596747,0.19221875485429024
5124,JOHNSTON,46,5708.96,396,124.10782608695652,8.608695652173912,15.245,0.21739130434782608,44,22,3,Balanced High-Performing Stores,1.4683176361802266,-0.5027917734133169
5125,DES MOINES,58,8570.46,1170,147.7665517241379,20.17241379310345,13.399482758620689,0.1724137931034483,51,23,3,Balanced High-Performing Stores,2.31492938213079,-0.21272128599309192
